ID,工作名称,招聘详细链接,公司名称,公司ID,公司性质,公司规模,公司招聘主页,公司地点,薪资,学历要求,工作经历,职位类型,公司福利,工作发布标签,更新时间
CC120160390J00054079015,人工智能视音频处理工程师,https://jobs.zhaopin.com/CC120160390J00054079015.htm,中科软科技股份有限公司,CZ120160390,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/zkrk062859,北京-海淀区,8K-15K,本科,1-3年,全职,五险一金、绩效奖金、加班补助、餐补、带薪年假,最近,2019-06-26 17:10:20
CC120160390J00054079015,人工智能视音频处理工程师,https://jobs.zhaopin.com/CC120160390J00054079015.htm,中科软科技股份有限公司,CZ120160390,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/zkrk062859,北京-海淀区,8K-15K,本科,1-3年,全职,五险一金、绩效奖金、加班补助、餐补、带薪年假,最近,2019-06-26 17:10:20
CC877601800J00162619013,AI算法工程师,https://jobs.zhaopin.com/CC877601800J00162619013.htm,央视频融媒体发展有限公司,CZ877601800,国企,100-499人,https://company.zhaopin.com/CZ877601800.htm,北京,30K-60K,本科,3-5年,全职,五险一金、周末双休、节日福利、加班补助、年终分红,最近,2019-06-25 16:10:18
CC412373927J00138302309,嵌入式软件开发工程师（单片机/STM32）,https://jobs.zhaopin.com/CC412373927J00138302309.htm,北京神州技测科技有限公司,CZ412373920,民营,20-99人,http://special.zhaopin.com/pagepublish/41237392/index.html,北京,6K-12K,本科,1-3年,全职,补充医疗保险、餐补、带薪年假、年底双薪、定期体检,招聘中,2019-06-24 09:36:56
CC467717611J00127373212,黑灰产研究专员,https://jobs.zhaopin.com/CC467717611J00127373212.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 17:28:01
CC467717611J00044428812,数据分析师,https://jobs.zhaopin.com/CC467717611J00044428812.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 17:28:00
CC183180021J90250269000,openstack开发工程师,https://jobs.zhaopin.com/183180021250269.htm,北京天华星航科技有限公司,CZ183180020,民营,100-499人,https://company.zhaopin.com/CZ183180020.htm,北京,15K-30K,本科,不限,全职,五险一金、绩效奖金、交通补助、餐补、通讯补助,最近,2019-06-26 08:51:34
CC135947833J00254421008,数据分析工程师,https://jobs.zhaopin.com/CC135947833J00254421008.htm,欣旺达电子股份有限公司,CZ135947830,上市公司,10000人以上,https://company.zhaopin.com/CZ135947830.htm,北京,10K-15K,硕士,1-3年,全职,2/111089/111090、2/111089/111092、2/111089/111102、2/111089/111104、2/111089/111109,最新,2019-06-27 14:38:00
CC385909889J00316148905,数据挖掘工程师（北京）,https://jobs.zhaopin.com/CC385909889J00316148905.htm,南京天数智芯科技有限公司,CZ385909880,民营,100-499人,https://company.zhaopin.com/CZ385909880.htm,北京-海淀区,20K-40K,硕士,3-5年,全职,五险一金、补充医疗保险、定期体检、节日福利、创业公司,招聘中,2019-06-24 10:46:44
CC120978162J00152973812,C#软件开发工程师 ,https://jobs.zhaopin.com/CC120978162J00152973812.htm,北京市精诚兴信息有限责任公司,CZ120978160,国企,1000-9999人,https://company.zhaopin.com/CZ120978160.htm,北京-海淀区,10K-15K,本科,1-3年,全职,五险一金、带薪年假,最新,2019-06-27 08:57:52
CC120169852J00220948602,后端开发,https://jobs.zhaopin.com/CC120169852J00220948602.htm,威海北洋电气集团股份有限公司,CZ120169850,国企,1000-9999人,http://special.zhaopin.com/pagepublish/12016985/index.html,北京,15K-25K,本科,3-5年,全职,五险一金、绩效奖金、定期体检、弹性工作、采暖补贴,最近,2019-06-26 00:50:22
CC877601800J00162615713,大数据挖掘和分析工程师,https://jobs.zhaopin.com/CC877601800J00162615713.htm,央视频融媒体发展有限公司,CZ877601800,国企,100-499人,https://company.zhaopin.com/CZ877601800.htm,北京,30K-60K,本科,3-5年,全职,五险一金、周末双休、节日福利、加班补助、年终分红,最近,2019-06-25 16:41:57
CC000404489J00078069811,SDN软件开发工程师,https://jobs.zhaopin.com/CC000404489J00078069811.htm,北京首都在线科技股份有限公司,CZ000404480,股份制企业,100-499人,https://company.zhaopin.com/CZ000404480.htm,北京,15K-30K,本科,3-5年,全职,五险一金、加班补助、通讯补助、带薪年假、弹性工作,最新,2019-06-27 09:07:41
CC687176023J90250023000,软件测试工程师,https://jobs.zhaopin.com/687176023250023.htm,北京石头世纪科技股份有限公司,CZ687176020,合资,100-499人,https://company.zhaopin.com/CZ687176020.htm,北京,8K-11K,本科,1-3年,全职,五险一金、年底双薪、带薪年假、补充医疗保险、定期体检,最新,2019-06-27 11:43:22
CC120978162J00152792112,软件开发工程师,https://jobs.zhaopin.com/CC120978162J00152792112.htm,北京市精诚兴信息有限责任公司,CZ120978160,国企,1000-9999人,https://company.zhaopin.com/CZ120978160.htm,北京-海淀区,10K-15K,本科,1-3年,全职,五险一金、带薪年假、包住、包吃,最新,2019-06-27 08:57:52
CC251721211J90252662000,网络安全经理,https://jobs.zhaopin.com/251721211252662.htm,致同会计师事务所,CZ251721210,民营,1000-9999人,http://special.zhaopin.com/bj/2011/th04282223/index.htm,北京,20K-25K,本科,5-10年,全职,无,最近,2019-06-26 10:03:18
CC687176023J00037189411,软件测试工程师,https://jobs.zhaopin.com/CC687176023J00037189411.htm,北京石头世纪科技股份有限公司,CZ687176020,合资,100-499人,https://company.zhaopin.com/CZ687176020.htm,北京-海淀区,8K-10K,本科,1-3年,全职,创业公司、周末双休、补充医疗保险、健身俱乐部、弹性工作,最新,2019-06-27 11:43:54
CC486082084J00132127514,web测试,https://jobs.zhaopin.com/CC486082084J00132127514.htm,北京慧博云通检测技术有限公司,CZ486082080,股份制企业,1000-9999人,https://company.zhaopin.com/CZ486082080.htm,北京,6K-8K,本科,1-3年,全职,五险一金、年底双薪、带薪年假、补充医疗保险、定期体检,最近,2019-06-26 10:23:43
CC156244110J90250979000,系统工程师,https://jobs.zhaopin.com/156244110250979.htm,中金金融认证中心有限公司,CZ156244110,国企,500-999人,https://company.zhaopin.com/CZ156244110.htm,北京,10K-18K,本科,不限,全职,节日福利、五险一金、年底双薪、绩效奖金、带薪年假,最新,2019-06-27 11:50:42
CC506215833J00290632708,c++工程师,https://jobs.zhaopin.com/CC506215833J00290632708.htm,深圳市德科信息技术有限公司杭州分公司,CZ506215830,股份制企业,1000-9999人,https://company.zhaopin.com/CZ506215830.htm,北京,12K-20K,本科,3-5年,全职,五险一金、年终分红、周末双休、全勤奖,最近,2019-06-26 15:15:14
CC000016389J00092053514,SLC 数字化企业技术中心 数据分析师 北京,https://jobs.zhaopin.com/CC000016389J00092053514.htm,Siemens Ltd. China/西门子(中国)有限公司,CZ000016380,外商独资,10000人以上,http://special.zhaopin.com/bj/2012/siemens060752/,北京,薪资面议,学历不限,无经验,全职,无,最新,2019-06-27 23:01:22
CC187965628J00083488910,GIS+人工智能讲师,https://jobs.zhaopin.com/CC187965628J00083488910.htm,北京八维研修学院,CZ187965620,民营,1000-9999人,http://special.zhaopin.com/pagepublish/18796562/index.html,北京,15K-30K,硕士,3-5年,全职,五险一金、绩效奖金、餐补、节日福利、房补,招聘中,2019-06-24 19:09:03
CC121013614J00138763515,硬件研发工程师,https://jobs.zhaopin.com/CC121013614J00138763515.htm,北京休恩博得科技股份有限公司,CZ121013610,股份制企业,100-499人,http://special.zhaopin.com/pagepublish/12101361/index.html,北京,10K-20K,本科,1-3年,全职,绩效奖金、加班补助、交通补助、餐补、通讯补助,最新,2019-06-27 09:21:15
CC687176023J00036034711,高级软件测试工程师,https://jobs.zhaopin.com/CC687176023J00036034711.htm,北京石头世纪科技股份有限公司,CZ687176020,合资,100-499人,https://company.zhaopin.com/CZ687176020.htm,北京,15K-20K,本科,3-5年,全职,创业公司、补充医疗保险、周末双休、五险一金、健身俱乐部,最新,2019-06-27 11:43:54
CC877601800J00162608313,视频内容理解工程师,https://jobs.zhaopin.com/CC877601800J00162608313.htm,央视频融媒体发展有限公司,CZ877601800,国企,100-499人,https://company.zhaopin.com/CZ877601800.htm,北京,20K-40K,本科,1-3年,全职,五险一金、周末双休、节日福利、加班补助、年终分红,最近,2019-06-25 16:40:45
CC563630187J00140822214,数值分析专员,https://jobs.zhaopin.com/CC563630187J00140822214.htm,中福彩科技发展(北京)有限公司,CZ563630180,国企,20-99人,https://company.zhaopin.com/CZ563630180.htm,北京,10K-15K,本科,1-3年,全职,五险一金、加班补助、交通补助、餐补、通讯补助,招聘中,2019-06-24 09:02:30
CC264083680J00067960409,web前端工程师,https://jobs.zhaopin.com/CC264083680J00067960409.htm,用友能源科技有限公司,CZ264083680,股份制企业,100-499人,https://company.zhaopin.com/CZ264083680.htm,北京,12K-16K,本科,3-5年,全职,餐补、通讯补助、弹性工作、五险一金、绩效奖金,最近,2019-06-25 17:48:18
CC000127917J00382636705,高德-推荐/搜索算法专家,https://jobs.zhaopin.com/CC000127917J00382636705.htm,阿里巴巴集团,CZ000127910,合资,10000人以上,https://company.zhaopin.com/CZ000127910.htm,北京,薪资面议,其他,不限,全职,无,最近,2019-06-26 17:30:08
CC467717611J00153253412,算法工程师 北京,https://jobs.zhaopin.com/CC467717611J00153253412.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 09:16:47
CC467717611J00153253212,服务端开发资深工程师 北京,https://jobs.zhaopin.com/CC467717611J00153253212.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,硕士,1-3年,全职,无,最新,2019-06-27 09:18:13
CC467717611J00153660712,高级安全工程师,https://jobs.zhaopin.com/CC467717611J00153660712.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 12:40:12
CC120839499J00153825812,linux运维工程师 ,https://jobs.zhaopin.com/CC120839499J00153825812.htm,北京银信长远科技股份有限公司,CZ120839490,上市公司,500-999人,https://company.zhaopin.com/CZ120839490.htm,北京-朝阳区,10K-15K,大专,5-10年,全职,五险一金、餐补、通讯补助、带薪年假、定期体检,最新,2019-06-27 18:20:13
CC467717611J00153253312,AI工程师,https://jobs.zhaopin.com/CC467717611J00153253312.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 09:13:55
CC000137554J00156692509,社交电商研发高级经理,https://jobs.zhaopin.com/CC000137554J00156692509.htm,天狮集团有限公司,CZ000137550,民营,10000人以上,https://company.zhaopin.com/CZ000137550.htm,北京,薪资面议,本科,10年以上,全职,无,最新,2019-06-27 16:15:53
CC000127917J00383214605,高德-推荐/搜索算法专家,https://jobs.zhaopin.com/CC000127917J00383214605.htm,阿里巴巴集团,CZ000127910,合资,10000人以上,https://company.zhaopin.com/CZ000127910.htm,北京,薪资面议,本科,1-3年,全职,无,最新,2019-06-27 09:45:47
CC467717611J00153713712,自然语言算法工程师（知识图谱方向）,https://jobs.zhaopin.com/CC467717611J00153713712.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 17:28:18
CC199013411J00153864714,视觉算法实习生,https://jobs.zhaopin.com/CC199013411J00153864714.htm,汽车之家,CZ199013410,民营,1000-9999人,http://special.zhaopin.com/bf/2014/czj041009/,北京-海淀区,2K-4K,本科,无经验,实习,五险一金、绩效奖金、带薪年假、补充医疗保险、员工旅游,最新,2019-06-27 17:04:28
CC148360909J00316272603,运动控制工程师  ,https://jobs.zhaopin.com/CC148360909J00316272603.htm,广州实地房地产开发有限公司,CZ148360900,民营,1000-9999人,https://company.zhaopin.com/CZ148360900.htm,北京,20K-40K,硕士,3-5年,全职,五险一金、绩效奖金、餐补、带薪年假、年底双薪,最新,2019-06-27 09:51:15
CC467717611J00153253512,安全产品测试工程师,https://jobs.zhaopin.com/CC467717611J00153253512.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 09:13:55
CC138718439J00150327815,金风慧能-高级算法工程师(J13120),https://jobs.zhaopin.com/CC138718439J00150327815.htm,金风科技股份有限公司,CZ138718430,股份制企业,1000-9999人,http://special.zhaopin.com/2016/bf/jfkc033050/,北京-大兴区,20K-40K,本科,5-10年,全职,节日福利、五险一金、绩效奖金、带薪年假、补充医疗保险,最近,2019-06-26 17:18:07
CC285451215J00153619412,软件测试工程师（移动终端）,https://jobs.zhaopin.com/CC285451215J00153619412.htm,中科创达软件股份有限公司,CZ285451210,合资,500-999人,http://special.zhaopin.com/pagepublish/28545121/index.html,北京,8K-12K,本科,1-3年,全职,五险一金、餐补、交通补助、弹性工作、定期体检,最新,2019-06-27 10:26:32
CC467717611J00153713812,数据挖掘算法工程师,https://jobs.zhaopin.com/CC467717611J00153713812.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 17:28:18
CC000127917J00383216405,高德-NLP算法资深工程师/专家,https://jobs.zhaopin.com/CC000127917J00383216405.htm,阿里巴巴集团,CZ000127910,合资,10000人以上,https://company.zhaopin.com/CZ000127910.htm,北京,薪资面议,本科,1-3年,全职,无,最新,2019-06-27 09:45:29
CC467717611J00153661012,数据分析师 北京,https://jobs.zhaopin.com/CC467717611J00153661012.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,1-3年,全职,无,最新,2019-06-27 12:40:34
CC271630188J00161926210,高级dba工程师,https://jobs.zhaopin.com/CC271630188J00161926210.htm,北京思源互联科技有限公司,CZ271630180,民营,1000-9999人,https://company.zhaopin.com/CZ271630180.htm,北京,15K-25K,本科,5-10年,全职,五险一金、绩效奖金、年终分红、带薪年假,最近,2019-06-26 14:18:31
CC139131348J00172122013,运维工程师,https://jobs.zhaopin.com/CC139131348J00172122013.htm,亚信科技(中国)有限公司,CZ139131340,民营,10000人以上,https://company.zhaopin.com/CZ139131340.htm,北京-西城区,6K-12K,本科,1-3年,全职,周末双休、弹性工作、五险一金、年底双薪,最新,2019-06-27 11:56:02
CC000127917J00383215405,高德-高级算法专家-搜索及推荐,https://jobs.zhaopin.com/CC000127917J00383215405.htm,阿里巴巴集团,CZ000127910,合资,10000人以上,https://company.zhaopin.com/CZ000127910.htm,北京,薪资面议,本科,5-10年,全职,无,最新,2019-06-27 09:45:45
CC467717611J00153660912,前端可视化研发工程师,https://jobs.zhaopin.com/CC467717611J00153660912.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 12:40:12
CC467717611J00153253012,高级服务端研发工程师,https://jobs.zhaopin.com/CC467717611J00153253012.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,5-10年,全职,无,最新,2019-06-27 09:13:56
CC467717611J00153660812,WEB安全研究员,https://jobs.zhaopin.com/CC467717611J00153660812.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,5-10年,全职,无,最新,2019-06-27 12:40:12
CC467717611J00130437412,机器学习/深度学习专家,https://jobs.zhaopin.com/CC467717611J00130437412.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,5-10年,全职,无,最新,2019-06-27 17:28:01
CC120839499J00153825412,云虚拟化,https://jobs.zhaopin.com/CC120839499J00153825412.htm,北京银信长远科技股份有限公司,CZ120839490,上市公司,500-999人,https://company.zhaopin.com/CZ120839490.htm,北京-朝阳区,10K-15K,大专,5-10年,全职,五险一金、餐补、通讯补助、带薪年假、定期体检,最新,2019-06-27 18:18:49
CC467717611J00153713612,数据分析师（北京）,https://jobs.zhaopin.com/CC467717611J00153713612.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 17:29:35
CC000608038J00162385310,大数据架构师,https://jobs.zhaopin.com/CC000608038J00162385310.htm,北京中油瑞飞信息技术有限责任公司,CZ000608030,国企,1000-9999人,http://special.zhaopin.com/bj/2014/11124/zyrf100935/index.html,北京-昌平区,15K-20K,本科,5-10年,全职,周末双休、五险一金、餐补、免费班车、带薪年假,最新,2019-06-27 15:49:32
CC467717611J00153713912,服务端开发工程师,https://jobs.zhaopin.com/CC467717611J00153713912.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 17:28:17
CC271630188J00162449210,Devops专家,https://jobs.zhaopin.com/CC271630188J00162449210.htm,北京思源互联科技有限公司,CZ271630180,民营,1000-9999人,https://company.zhaopin.com/CZ271630180.htm,北京-朝阳区,40K-70K,本科,5-10年,全职,五险一金、定期体检,最新,2019-06-27 18:06:26
CC467717611J00109659012,Botnet分析研究员,https://jobs.zhaopin.com/CC467717611J00109659012.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,3-5年,全职,无,最新,2019-06-27 17:28:02
CC148717894J90250359000,生物学脚本工程师,https://jobs.zhaopin.com/14871789490250359000.htm,中国科学院微生物研究所,CZ148717890,国家机关,100-499人,https://company.zhaopin.com/CZ148717890.htm,北京,4K-6K,硕士,不限,全职,无,最近,2019-06-26 09:23:05
CC516251781J00123075712,知名上市公司 测试工程师,https://jobs.zhaopin.com/CC516251781J00123075712.htm,北京智博雨田企业管理有限公司,CZ516251780,民营,20-99人,https://company.zhaopin.com/CZ516251780.htm,北京-海淀区,15K-20K,本科,3-5年,全职,五险一金、带薪年假、定期团建、节日福利、试用期全额,最新,2019-06-27 15:30:43
CC139898741J00137261712,技术总监,https://jobs.zhaopin.com/CC139898741J00137261712.htm,北京方正阿帕比技术有限公司,CZ139898740,国企,100-499人,http://special.zhaopin.com/pagepublish/13989874/index.html,北京-海淀区,40K-60K,本科,5-10年,全职,周末双休、五险一金、通讯补助、补充医疗保险、定期体检,招聘中,2019-06-24 18:59:16
CC139898741J00148238912,计算机视觉算法工程师,https://jobs.zhaopin.com/CC139898741J00148238912.htm,北京方正阿帕比技术有限公司,CZ139898740,国企,100-499人,http://special.zhaopin.com/pagepublish/13989874/index.html,北京,20K-35K,本科,3-5年,全职,周末双休、交通补助、餐补、通讯补助、带薪年假,招聘中,2019-06-24 18:59:16
CC133197775J00148190310,dba数据库管理员,https://jobs.zhaopin.com/CC133197775J00148190310.htm,世纪佳缘交友婚恋网,CZ133197770,民营,1000-9999人,https://company.zhaopin.com/CZ133197770.htm,北京,12K-15K,本科,3-5年,全职,五险一金、绩效奖金、餐补、带薪年假、补充医疗保险,招聘中,2019-06-24 09:35:18
CC677621624J00029721415,JAVA 开发工程师,https://jobs.zhaopin.com/CC677621624J00029721415.htm,北京美科思远环境科技有限公司,CZ677621620,民营,100-499人,https://company.zhaopin.com/CZ677621620.htm,北京,15K-20K,本科,5-10年,全职,弹性工作、带薪年假、绩效奖金、五险一金,最新,2019-06-27 10:38:44
CC465632912J00189339504,linux系统工程师,https://jobs.zhaopin.com/CC465632912J00189339504.htm,武汉深之度科技有限公司,CZ465632910,民营,100-499人,http://special.zhaopin.com/wh/2014/11062/szd093035,北京-西城区,16K-23K,本科,5-10年,全职,五险一金、带薪年假、弹性工作、员工旅游、节日福利,最近,2019-06-25 09:17:17
CC353072427J00300549303,高级java开发工程师,https://jobs.zhaopin.com/CC353072427J00300549303.htm,深圳市华傲数据技术有限公司,CZ353072420,民营,100-499人,https://company.zhaopin.com/CZ353072420.htm,北京-通州区,18K-28K,大专,5-10年,全职,五险一金、绩效奖金、带薪年假、节日福利、员工旅游,最近,2019-06-26 18:28:58
CC486082084J90250054000,测试工程师,https://jobs.zhaopin.com/486082084250054.htm,北京慧博云通检测技术有限公司,CZ486082080,股份制企业,1000-9999人,https://company.zhaopin.com/CZ486082080.htm,北京,6K-8K,大专,不限,全职,五险一金、补充医疗保险、节日福利、带薪年假,最近,2019-06-26 09:29:16
CC140080780J00113391209,算法工程师,https://jobs.zhaopin.com/CC140080780J00113391209.htm,北京舜天龙兴信息技术有限公司,CZ140080780,民营,100-499人,https://company.zhaopin.com/CZ140080780.htm,北京,10K-15K,本科,3-5年,全职,五险一金、交通补助、餐补、通讯补助、带薪年假,最新,2019-06-27 17:19:16
CC133197775J00138566710,数据工程师,https://jobs.zhaopin.com/CC133197775J00138566710.htm,世纪佳缘交友婚恋网,CZ133197770,民营,1000-9999人,https://company.zhaopin.com/CZ133197770.htm,北京,8K-15K,本科,1-3年,全职,五险一金、绩效奖金、餐补、带薪年假、补充医疗保险,招聘中,2019-06-24 10:41:28
CC268650925J00292232505,高级应用架构工程师,https://jobs.zhaopin.com/CC268650925J00292232505.htm,烟台欣和企业食品有限公司,CZ268650920,外商独资,1000-9999人,https://company.zhaopin.com/CZ268650920.htm,北京-朝阳区,15K-25K,本科,5-10年,全职,五险一金、餐补、带薪年假、定期体检、免费班车,最近,2019-06-26 10:25:48
CC191902024J00141560512,高级大数据工程师,https://jobs.zhaopin.com/CC191902024J00141560512.htm,哇棒移动传媒股份有限公司,CZ191902020,股份制企业,100-499人,http://special.zhaopin.com/pagepublish/19190202/index.html,北京,20K-30K,本科,3-5年,全职,餐补、节日福利、周末双休、五险一金,最近,2019-06-25 11:37:33
CC277833414J00069374314,深度学习工程师,https://jobs.zhaopin.com/CC277833414J00069374314.htm,北京七鑫易维信息技术有限公司,CZ277833410,民营,20-99人,http://special.zhaopin.com/pagepublish/27783341/index.html,北京,35K-60K,博士,3-5年,全职,不加班、五险一金、年底双薪、餐补、全勤奖,最近,2019-06-25 17:03:16
CC120002369J00129735314,系统运维工程师（K12教育）,https://jobs.zhaopin.com/CC120002369J00129735314.htm,新东方教育科技集团有限公司,CZ120002360,上市公司,10000人以上,http://special.zhaopin.com/bj/2012/xdf022329/index.html,北京,10K-15K,本科,1-3年,全职,五险一金、绩效奖金、餐补、定期团建,最新,2019-06-27 13:40:07
CC120116927J00136260609,运维实习生-信息安全,https://jobs.zhaopin.com/CC120116927J00136260609.htm,北京神州泰岳软件股份有限公司,CZ120116920,民营,1000-9999人,https://company.zhaopin.com/CZ120116920.htm,北京-朝阳区,3K-5K,本科,无经验,全职,餐补、节日福利,最新,2019-06-27 11:36:21
CZ641639430J00158605113,高级渗透工程师,https://jobs.zhaopin.com/CZ641639430J00158605113.htm,北京乐才荟科技开发有限公司,CZ641639430,其它,20人以下,https://company.zhaopin.com/CZ641639430.htm,北京-海淀区,15K-30K,大专,5-10年,全职,绩效奖金、公司重点项目、周末双休、五险一金、带薪年假,最近,2019-06-26 10:25:51
CC581383838J00153982511,能源互联网机器学习算法研发工程师,https://jobs.zhaopin.com/CC581383838J00153982511.htm,中国电力科学研究院有限公司,CZ581383830,国企,1000-9999人,https://company.zhaopin.com/CZ581383830.htm,北京-海淀区,薪资面议,本科,3-5年,全职,五险一金、绩效奖金、公司重点项目、节日福利、带薪年假,最新,2019-06-27 14:07:08
CC205186017J00149249914,NWP模式高级工程师,https://jobs.zhaopin.com/CC205186017J00149249914.htm,北京华云星地通科技有限公司,CZ205186010,国企,100-499人,https://special.zhaopin.com/pagepublish/20518601/index.html,北京,14K-28K,博士,5-10年,全职,餐补、带薪年假、14薪、绩效奖金、节日福利,招聘中,2019-06-24 17:55:44
CC656413328J00148825910,运维工程师,https://jobs.zhaopin.com/CC656413328J00148825910.htm,北京知果科技有限公司,CZ656413320,民营,100-499人,https://company.zhaopin.com/CZ656413320.htm,北京-海淀区,10K-15K,本科,3-5年,全职,节日福利、五险一金、年底双薪、股票期权、餐补,最新,2019-06-27 08:59:26
CC252798232J00265749208,Senior Software Engineer,https://jobs.zhaopin.com/CC252798232J00265749208.htm,湛熙企业管理咨询(上海)有限公司,CZ252798230,合资,20-99人,https://company.zhaopin.com/CZ252798230.htm,北京,17K-25K,本科,3-5年,全职,节日福利、周末双休、年终分红、大牛带队,最新,2019-06-27 09:27:54
CC169899919J00171461313,C#软件开发工程师 ,https://jobs.zhaopin.com/CC169899919J00171461313.htm,北京双高志信人力资源有限公司,CZ169899910,国企,100-499人,https://company.zhaopin.com/CZ169899910.htm,北京,10K-15K,本科,1-3年,全职,五险一金、带薪年假,最近,2019-06-26 09:06:05
CZ612306980J00106243013,博士后  生物信息方向,https://jobs.zhaopin.com/CZ612306980J00106243013.htm,北京北基医学检验实验室有限公司,CZ612306980,民营,20-99人,https://company.zhaopin.com/CZ612306980.htm,北京,10K-15K,博士,不限,全职,无,最新,2019-06-27 08:15:09
CC603166727J00131482012,⾼高级后端开发⼯工程师,https://jobs.zhaopin.com/CC603166727J00131482012.htm,北京源清慧虹信息科技有限公司,CZ603166720,股份制企业,20-99人,https://company.zhaopin.com/CZ603166720.htm,北京,15K-30K,本科,3-5年,全职,五险一金、餐补、补充医疗保险、健身俱乐部、通讯补助,招聘中,2019-06-24 14:13:25
CC323690938J00126990210,Linux算法工程师,https://jobs.zhaopin.com/CC323690938J00126990210.htm,北京米文动力科技有限公司,CZ323690930,民营,20-99人,https://company.zhaopin.com/CZ323690930.htm,北京,15K-30K,本科,1-3年,全职,五险一金、股票期权、补充医疗保险、大牛带队、创业公司,最新,2019-06-27 09:29:02
CC537946980J00097003815,自动化测试工程师,https://jobs.zhaopin.com/CC537946980J00097003815.htm,北京四方启点科技有限公司,CZ537946980,民营,100-499人,https://company.zhaopin.com/CZ537946980.htm,北京,20K-30K,本科,5-10年,全职,五险一金、补充医疗保险、绩效奖金、股票期权、加班补助,最近,2019-06-25 10:04:01
CC205186017J00148005914,遥测遥控数据处理研发工程师,https://jobs.zhaopin.com/CC205186017J00148005914.htm,北京华云星地通科技有限公司,CZ205186010,国企,100-499人,https://special.zhaopin.com/pagepublish/20518601/index.html,北京,14K-21K,硕士,1-3年,全职,餐补、带薪年假、14薪、节日福利、高温补贴,招聘中,2019-06-24 17:56:19
CC575118831J00026630411,Java+AI实习生,https://jobs.zhaopin.com/CC575118831J00026630411.htm,北京旭豪科技有限公司,CZ575118830,股份制企业,100-499人,https://company.zhaopin.com/CZ575118830.htm,北京,6K-8K,大专,不限,全职,五险一金、年底双薪、绩效奖金、包住、交通补助,最新,2019-06-27 10:50:21
CC466059230J00260488004,硬件测试 ,https://jobs.zhaopin.com/CC466059230J00260488004.htm,佳莱特科技有限公司,CZ466059230,民营,100-499人,https://company.zhaopin.com/CZ466059230.htm,北京,8K-10K,中技,不限,全职,五险一金、年底双薪、全勤奖、带薪年假、弹性工作,最新,2019-06-27 10:50:40
